key,model,stable,mse_h1,mse_avg
.KSE_s256,DLinear,True,0.4859332558313871,0.4859332558313871
.KSE_s256,GARCH,True,0.49016283871371985,0.49016283871371985
.KSE_s256,Noiseless,True,0.38127269946698117,0.38127269946698117
.MXX_s42,SAS_same_fixedλ,True,0.4870422705944162,0.4870422705944162
.MXX_s42,SAS_same_cvλ,True,0.48732680561118585,0.48732680561118585
.MXX_s42,SAS_diff,True,0.4894986275162894,0.4894986275162894
.MXX_s42,SAS_q1,True,0.48705233512699847,0.48705233512699847
.MXX_s42,HAR,True,0.48760481554332297,0.48760481554332297
.MXX_s42,DLinear,True,0.48904237784943105,0.48904237784943105
.MXX_s42,GARCH,True,0.500555098886356,0.500555098886356
