key,model,stable,mse_h1,mse_avg
.DJI_s256,SAS_same_fixedλ,True,0.382202885588136,0.382202885588136
.DJI_s256,SAS_same_cvλ,True,0.38233269549548493,0.38233269549548493
.DJI_s256,SAS_diff,True,0.3835179031411812,0.3835179031411812
.DJI_s256,SAS_q1,True,0.3855756200149259,0.3855756200149259
.DJI_s256,HAR,True,0.3878102838328319,0.3878102838328319
.DJI_s256,DLinear,True,0.3868225701123652,0.3868225701123652
.DJI_s256,GARCH,True,0.3939390027150972,0.3939390027150972
.FCHI_s42,Noiseless,True,0.30958274221669085,0.30958274221669085
.FCHI_s42,SAS_same_fixedλ,True,0.310574687795449,0.310574687795449
.FCHI_s42,SAS_same_cvλ,True,0.309997907896378,0.309997907896378
.FCHI_s42,SAS_diff,True,0.3101577931352579,0.3101577931352579
.FCHI_s42,SAS_q1,True,0.31094545856082967,0.31094545856082967
.FCHI_s42,HAR,True,0.3110829881674049,0.3110829881674049
.FCHI_s42,DLinear,True,0.3106047824398793,0.3106047824398793
.FCHI_s42,GARCH,True,0.3185361559353875,0.3185361559353875
.FCHI_s137,Noiseless,True,0.2296525278638723,0.2296525278638723
.FCHI_s137,SAS_same_fixedλ,True,0.2306239750702183,0.2306239750702183
.FCHI_s137,SAS_same_cvλ,True,0.22997407515402088,0.22997407515402088
.FCHI_s137,SAS_diff,True,0.2305854543803026,0.2305854543803026
.FCHI_s137,SAS_q1,True,0.23200709182989449,0.23200709182989449
.FCHI_s137,HAR,True,0.2368944803860243,0.2368944803860243
.FCHI_s137,DLinear,True,0.23739149847097138,0.23739149847097138
.FCHI_s137,GARCH,True,0.23863736219925957,0.23863736219925957
.FCHI_s256,Noiseless,True,0.3032846474790071,0.3032846474790071
.FCHI_s256,SAS_same_fixedλ,True,0.30449561835281896,0.30449561835281896
.FCHI_s256,SAS_same_cvλ,True,0.3040432963117947,0.3040432963117947
.FCHI_s256,SAS_diff,True,0.3051129421397613,0.3051129421397613
.FCHI_s256,SAS_q1,True,0.30800346898767944,0.30800346898767944
.FCHI_s256,HAR,True,0.30764044245863664,0.30764044245863664
.FCHI_s256,DLinear,True,0.30745828016306687,0.30745828016306687
.FCHI_s256,GARCH,True,0.31374116443294486,0.31374116443294486
.FTSE_s42,Noiseless,True,0.4175406894112522,0.4175406894112522
.FTSE_s42,SAS_same_fixedλ,True,0.41818680877471986,0.41818680877471986
.FTSE_s42,SAS_same_cvλ,True,0.4183293288599857,0.4183293288599857
.FTSE_s42,SAS_diff,True,0.41764442099840887,0.41764442099840887
.FTSE_s42,SAS_q1,True,0.4170234713573204,0.4170234713573204
.FTSE_s42,HAR,True,0.41937368486957805,0.41937368486957805
.FTSE_s42,DLinear,True,0.4179527717063121,0.4179527717063121
.FTSE_s42,GARCH,True,0.42587513233956,0.42587513233956
.FTSE_s137,Noiseless,True,0.3172138145284365,0.3172138145284365
.FTSE_s137,SAS_same_fixedλ,True,0.31703301411766266,0.31703301411766266
.FTSE_s137,SAS_same_cvλ,True,0.3167732261491843,0.3167732261491843
.FTSE_s137,SAS_diff,True,0.3166761239126548,0.3166761239126548
.FTSE_s137,SAS_q1,True,0.319373761176913,0.319373761176913
.FTSE_s137,HAR,True,0.3239051857146403,0.3239051857146403
.FTSE_s137,DLinear,True,0.3248205219909852,0.3248205219909852
.FTSE_s137,GARCH,True,0.3275186695681215,0.3275186695681215
.FTSE_s256,Noiseless,True,0.3860227570067251,0.3860227570067251
.FTSE_s256,SAS_same_fixedλ,True,0.38586542512082134,0.38586542512082134
.FTSE_s256,SAS_same_cvλ,True,0.38578362490859824,0.38578362490859824
.FTSE_s256,SAS_diff,True,0.38711002607834033,0.38711002607834033
.FTSE_s256,SAS_q1,True,0.39367103321822644,0.39367103321822644
.FTSE_s256,HAR,True,0.39171477927286547,0.39171477927286547
.FTSE_s256,DLinear,True,0.39149860644372303,0.39149860644372303
.FTSE_s256,GARCH,True,0.39884832375840623,0.39884832375840623
.GDAXI_s42,Noiseless,True,0.06958569093787897,0.06958569093787897
.GDAXI_s42,SAS_same_fixedλ,True,0.07022534846344802,0.07022534846344802
.GDAXI_s42,SAS_same_cvλ,True,0.0708927826161116,0.0708927826161116
.GDAXI_s42,SAS_diff,True,0.07025038046483734,0.07025038046483734
.GDAXI_s42,SAS_q1,True,0.0696731540028655,0.0696731540028655
.GDAXI_s42,HAR,True,0.0679947403784434,0.0679947403784434
.GDAXI_s42,DLinear,True,0.06800179050352886,0.06800179050352886
.GDAXI_s42,GARCH,True,0.076006397600364,0.076006397600364
.GDAXI_s137,Noiseless,True,0.21398935015701095,0.21398935015701095
.GDAXI_s137,SAS_same_fixedλ,True,0.21417421127450853,0.21417421127450853
.GDAXI_s137,SAS_same_cvλ,True,0.214262172170807,0.214262172170807
.GDAXI_s137,SAS_diff,True,0.21511754365902896,0.21511754365902896
.GDAXI_s137,SAS_q1,True,0.21576925825627397,0.21576925825627397
.GDAXI_s137,HAR,True,0.22138266080927715,0.22138266080927715
.GDAXI_s137,DLinear,True,0.22138996574811973,0.22138996574811973
.GDAXI_s137,GARCH,True,0.22251623469661377,0.22251623469661377
.GDAXI_s256,Noiseless,True,0.2768999281552448,0.2768999281552448
